stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,2.37,0,0
24hpf,0.91,0,0,0,0,0,1.38,0
2dpf,11.48,0.5,0,3.41,7.3,10.21,3.89,3.87
3dpf,57.96,0,0,0.81,20.15,0,0.32,0.53
5dpf,1.02,0,0.4,0.41,24.43,19.59,0.99,0.73
10dpf,14.43,0,0,0,4.34,0,0,1.76
