stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.83,0,0,0,0,0,0,0,0
2dpf,11.73,0,0,1.52,0.83,2.38,0.5,3.03,1.65
3dpf,131.8,0,0.49,0,0,5.87,0,1.24,1.17
5dpf,7.35,0.96,1.1,2.35,0.69,18.27,2.2,3.05,62.29
10dpf,111.66,1.24,0.66,1.18,1.42,13.43,0,2.15,54.8
