stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,230.63,0,0,0,0,19.52,0,0,0,95.22
12hpf,171.48,14.2,0,4.14,29.21,0,0,3.69,13.5,195.99
14hpf,135.29,17.47,0,5.82,8.53,0,0,0,2.63,121.98
16hpf,102.12,12.07,0,10.63,80.9,0,0,0,2.3,69.52
19hpf,163.78,0,0,6.23,61.24,0,3.63,0,0,172.72
24hpf,70.37,2.8,0.86,0,31.63,1.88,10.16,0,1.84,62.14
2dpf,194.79,7.43,0.82,16.68,48.08,30.81,23.03,0.5,10.86,311.46
3dpf,154.51,16.74,1.91,12.18,25.31,48.71,1.72,0,2.48,166.6
5dpf,146.74,68.54,8.22,85.3,26.75,119.2,12.37,8.75,19.21,1037.1
10dpf,205.41,49.42,7.7,59.81,18.09,76.75,4.3,1.28,16.23,419.4
