stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0.91,0,24.85,0
2dpf,1.79,0,2.11,2.74,113.81,4.49
3dpf,1.93,0,0,0,0,0
5dpf,1.36,0.38,0,2.18,3.77,2.03
10dpf,2.42,0,0,0,3.81,0.41
