stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.82,1.11,1.3,1.06,0,1.68,0,23.05
3dpf,0.78,0.5,0.38,0,0.48,0,0,3.59
5dpf,0.34,0,0.85,0.94,0.89,0,0.71,26.88
10dpf,1,1.7,1.05,0,0,0,0,6.31
