stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,0.93
2dpf,2.94,0,0,1.87,1.85,1.87,0,0.48,37.52
3dpf,36.76,0,0.31,1.65,3.49,0.66,0,0,11.08
5dpf,6.84,1.4,1.18,2.45,13.09,1.13,0.36,0.63,48.28
10dpf,166.57,0,3.02,1.18,14.94,0,0,2.02,2.95
