stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.66,0,3.31,1.29,0.66,3.89,0,0,1.85
3dpf,4.1,1.27,1.48,0.55,0.46,4.75,0.92,0,3.28
5dpf,2.59,7.5,6.32,10.33,2.51,13.73,3.57,1.87,32
10dpf,8.55,6.01,6.8,2.85,0,10.58,0.48,0,7.61
