stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,7.89,0,0
2dpf,1.33,0,0,38.63,2.37,1.16
3dpf,7.72,0,0.4,36.03,0,0
5dpf,2.31,0.95,0.84,18.97,0,4.92
10dpf,2.07,0.4,0,12.08,0,0.99
