stage,central_nervous_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0,0,1.14,0
3dpf,3.73,0,1.1,0
5dpf,5.47,0.6,2.79,0.53
10dpf,2.46,0.45,0,0
