stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,99.19,0,0,0,0,0,0,0,0,0
12hpf,183.21,0,0,0,0,0,0,0,0,3.12
14hpf,296.24,0,0,0,0,0,0,0,0,54.59
16hpf,275.62,0,4.39,8.79,11.4,0,2.56,0,3.38,203.38
19hpf,395.08,0,0,0,1.87,0,0,0,4.35,235.92
24hpf,642.2,0,0.85,0,5,4.99,0,0.89,20.3,87.36
2dpf,446.13,18.09,7.24,12.18,46.07,131.23,7.04,0.49,16.19,69.37
3dpf,1950.27,31.17,4.23,13.82,9.1,140.05,16.79,0,1.54,48.79
5dpf,155.65,9.47,10.62,66.48,4.32,97.07,6.9,0.8,28.19,78.08
10dpf,387.24,6.85,0,42.85,0,17.62,2.13,0,4.28,84.17
