stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.62,0,0,0,0,0
2dpf,0,1.92,0.8,0.59,0,0.55
3dpf,3.67,0,0.72,0,0,0
5dpf,1.44,0,1.88,0.72,0,0
10dpf,6.35,0,7.68,0.99,3.87,0.48
