stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,21805.1,366.63,58.28,0,3818.94,265.11,0,919.12,8201.13,9109.84
12hpf,26299.06,984.53,109.5,906.5,6721.56,1249.38,68.07,1791.92,11448.03,9718.11
14hpf,18049.34,319.06,748.54,1251.71,3643.83,1763.92,308.66,590.51,6050.89,9006.96
16hpf,18548.45,942.98,1597.26,1861.4,6453.18,2481.55,643.32,1047.42,7432.9,11903.29
19hpf,21730.57,189.43,526.31,965.81,3052.1,1190.6,667.29,331.19,1890.2,10011.33
24hpf,21285.44,376.41,3685.32,2097.49,5784.48,2518.98,1149.7,140.83,4683.19,6137.53
2dpf,9884.61,266.92,1100.16,1632.2,3814.49,6109.57,1370.64,152.93,1800.43,5349.79
3dpf,20850.12,393.87,390.79,624.11,397.6,4855.02,206.64,2.22,346.08,1379.46
5dpf,2465.77,457.11,1532.39,1790.31,548.07,5462.84,541.65,250.98,1026.82,5363.11
10dpf,7596.57,557.76,1365.63,1242.44,365.57,4408.38,297.29,9.24,506.85,1299.63
