stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,41.37,0
12hpf,1.76,1.79,1.97,3.01,5.78,1.92,0,0,89.05,0
14hpf,11.46,0,3.14,2.61,4.84,2.52,20.28,0,87.49,2.78
16hpf,7.37,0,0,4.86,60.63,19.9,49.72,1.99,114.93,6.19
19hpf,1.76,0,0,8.85,20.02,9.52,5.38,12.38,30.32,0
24hpf,13.36,0,0,12.24,41.1,12.55,24.85,0,81.17,1.77
2dpf,67.46,0,2.03,38.89,100.94,450.34,8.99,5.54,98.6,6.93
3dpf,186.82,2.44,0.99,9.02,10.94,495.91,16.28,0,24.3,5.87
5dpf,144.64,1.24,5.47,28.75,13.67,397.47,41.61,5.7,51.74,10.74
10dpf,197.24,8.68,1.75,26.11,10.5,257.04,46.66,0,31.19,1.57
