stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.35,1.8,1.06,3.62,0.62,2.36,0
3dpf,0.29,0,0,4.33,0,0,0
5dpf,1.57,0.93,1.24,1.36,0,0,2.05
10dpf,2.83,0,0,1.07,0,0,0
