stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.97,0,0,0,3.08,0,0.59
3dpf,11.56,0,0,0,12.65,0,0.43
5dpf,0,0.83,0,0.92,11.04,0.37,1.06
10dpf,3.13,0.78,0.46,0,10.94,0.39,0.53
