stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,8.84,0,0,2.19,0,1.22,0
3dpf,8.06,1.38,0,0,0.98,0.4,0
5dpf,4.53,0,0,0.47,1.26,0,2.46
10dpf,1.43,0,0.45,1.82,0.41,0,0
