stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.07,0.69,0,0.51,0.57,0.67,0.59
3dpf,4.91,0,0,0,3.01,0,0.48
5dpf,1.19,0,0.73,0.35,3.66,0,2.2
10dpf,40.18,0.96,1.09,0,0,0,0.39
