stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm
2dpf,2.82,0,0,1.42
3dpf,8.93,0,0.54,0
5dpf,0,1.11,0,0.45
10dpf,7.74,0,0,0
