stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.61,0,0,2.29,15.48,0.71,3,1.59
3dpf,17.85,6.16,0,0.42,18.06,0,0,5.8
5dpf,2.21,21.01,0.86,0,10.76,6.16,1.99,15.69
10dpf,55.88,19.36,0.38,0,10.33,0,1.51,3.35
