stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,3.71,0,5.14,0.34,0.29
5dpf,0,0,1.12,0,1.79
10dpf,6.08,0.37,2.47,0.97,0.38
