stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.92,0,0,0,0,0,0
2dpf,2.77,0,0,0.82,1.67,0,0
3dpf,54.06,0,0,0,2.71,0,0
5dpf,3.68,0,0.69,0.41,9,0.64,0.38
10dpf,85.21,1.18,0,0,9.39,0.39,0
