stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.79,0,0,3.31,0,0,0.81,1.24
3dpf,3.36,0,0.29,0,0.91,0,0,0
5dpf,0,0.34,0,0,1.43,0,0,0.42
10dpf,4.98,0,0,0,0,0.5,0,0
