stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
2dpf,5.05,0,2.7,1.66,0.51,0.49,0.7,0,2.75
3dpf,4.15,0,0.31,0.72,0,0,0,0,0
5dpf,0.66,0.46,3.68,2.27,1.12,2.46,0,5.25,0.42
10dpf,1.14,5.82,0.48,1.59,0,2.97,0,0.96,0
