stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,2.47,0,0,0,0,0,0,0
19hpf,9.2,0,2.37,0,0,0,0,0
2dpf,26.88,14.56,2.35,7.26,5.15,1.77,0.53,8.2
3dpf,0.98,0.3,0,0,0,0,0,0.55
5dpf,0,1.6,0,0,0.33,0,0,0
10dpf,4,0.44,0,0,2.36,0,0,0
