stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,2.11,0,0,0,0,0,0
14hpf,0,0,2.6,0,0,0,0,0
24hpf,0,1.86,0,0,0.88,0,0,0
2dpf,1.58,3.77,0,0,0,3.36,0,0
3dpf,0,0.71,0,0,0,6.31,0,0.71
5dpf,2.04,2.77,0.39,0,0.81,2.35,0.48,0.65
10dpf,1.19,1.32,0.95,1.6,0,1.22,0,0
