stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.76,0,0.92,1.31
3dpf,1.46,0,0,1.12
5dpf,0.56,0.42,0,2.59
10dpf,3.76,0,0,1.95
