stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,10.22,0,0,1.08,1.02,0,1.49
3dpf,54.55,0,0,0,1.47,0.3,0.29
5dpf,4.68,0.89,0.38,0.91,2.75,0.66,0.29
10dpf,25.06,0,0,0,0.46,0.62,0
