stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.82,0,0,1.65,0.63,4.53
3dpf,0,0,0,0,0,0.81
5dpf,3.46,1.56,0.32,0,3.65,15.06
10dpf,1.54,0,0,0,0,7.46
