stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.72,0,0
3dpf,1.22,90.37,0,3.88,0.61,0.41,0,0.47
5dpf,21.76,1419.03,1.78,7.28,0.51,57.24,0.99,1.22
10dpf,4.27,572.04,0.75,17.71,0,5.49,0.61,1.47
