stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1.79,0,0,0,0
2dpf,17.76,0.92,4.53,11.55,9.26,2.92,0,5.86,4.91
3dpf,12.45,0,1.11,0,6.81,0.36,0,0.46,0.74
5dpf,6.14,0,1.12,4.43,10.67,3.39,0.31,1.16,5.97
10dpf,14.15,0.42,1.79,2.81,7.81,0,0,1.58,1.26
