stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,1.48,0.72,1.29,0,0
3dpf,0.34,0,0,0.31,0,0
5dpf,0,0,0,0,0.96,0.83
10dpf,0,0.39,0,0,0,0
