stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,100.46
12hpf,0,0,0,0,0,0,0,1.79,0,260.45
14hpf,2.87,0,0,2.35,0,0,0,0,0,412.82
16hpf,11.72,0,0,0,0,0,0,0,1.76,920.23
19hpf,0,0,0,0,0,0,0,0,0,256.33
24hpf,3.2,0,0,0,0.84,0,5.1,1.04,5.07,92.57
2dpf,3.98,0,0.48,0,0,1.34,1,0,0,0.76
3dpf,3934.31,10.73,11.66,6.4,2.91,65.03,4.66,0,11.2,11.56
5dpf,164.52,8.72,16.47,23.9,14.79,214.11,15.39,2.96,25.38,58.7
10dpf,7096.39,22.48,26.56,48.84,8.94,148.56,6.7,0,9.62,27.01
