stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.25,2.33,4.94,10.95,9.42,0.48,3.84,9.02
3dpf,0.29,0,0,0,0,0,0,0
5dpf,0.65,0,0,0,2.05,0,0,0
10dpf,0,0,0,0,0.9,0,1.36,0
