stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,1.32
2dpf,0,0,0.87,0
3dpf,0.82,0.7,0.87,1.8
5dpf,0,0,3.29,5.1
10dpf,1.87,0,0.49,6.07
