stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.24,0,0,0.56,3.51,0.88,1.38,3.7
3dpf,7.14,0,0,1.19,1.98,0,0.69,1.46
5dpf,1.75,0.45,1.44,0.93,1.39,0,0,3.93
10dpf,26.98,0,0,0,2.56,0,1.64,0.77
