stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.31,0,0,0.64,2.31,2.11,0
3dpf,70.61,0,0,0,5.46,0,0
5dpf,0.7,0.45,0.34,0.4,1.75,0,1.47
10dpf,48.42,0,0,0,0,1.37,0
