stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.47,0,1.29,1.4,0.69,0,0
3dpf,7.53,0,0,0,0,0.34,0
5dpf,16.46,0.85,0.58,0,0.65,0,1.08
10dpf,6.54,0,0,0,0,0,0.62
