stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.88,0,0,0,0
2dpf,10.95,0,2.36,0,0,2.56,0,0,1.49
3dpf,149.32,0.58,0.84,0,1.48,4.09,0.41,0.6,0.34
5dpf,20.29,0.76,2.01,1.85,2.53,24.39,0,1.77,8.45
10dpf,198.82,0.64,1.22,1.93,2.32,26.28,0.91,0.39,0.59
