stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0.72,0,0,2.67,0,1.18
3dpf,1.56,0,0.73,0,2.44,1.55,0
5dpf,0,0,0,0,1.03,1.66,0.34
10dpf,1.51,0,0,1.65,2.66,1.74,0
