stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.58,0,0,1.12,1.93,1.25,0,0.85
3dpf,8.68,0,0,0,0,0,0,0.63
5dpf,0,0,0.4,0.32,0,1.24,0,2.47
10dpf,71.1,1.84,0,0,0,2.01,1.06,0.5
