stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.88,0,0,0,0
2dpf,5.86,2.08,0.72,0,0
3dpf,2.75,0,3.92,0,0
5dpf,3.76,0,12.34,0.72,0.46
10dpf,1.59,0,0.83,0,0.71
