stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1.76,0,0,0,0,0,0
2dpf,4.77,0,0.71,0.9,3.21,6.69,0,3.65,7.71
3dpf,3.48,1.35,1.6,0.59,2.81,25.02,0.71,0,4.52
5dpf,1.09,1.34,11.18,4.55,1.36,21.68,3.58,1.05,16.03
10dpf,3.87,2.78,7.1,3.91,1.96,16.64,0,0.71,11.52
