stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.75,0,0.9,0,0.99,0
3dpf,0.3,0,0,0.34,0,0
5dpf,0,0,0,0.85,0,2.79
10dpf,1.96,1.68,0,0.67,0.41,0
