stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.01,0,0,0,0.59,0.9,0,0
3dpf,2.84,0,0,0,0,0.79,0.29,2.56
5dpf,1.37,0,0.7,0.37,0,1.31,0.35,35.5
10dpf,3.95,0.78,2.88,0,0,2.01,0,15.33
