stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.46,0,0,1.37,1.25,0
3dpf,33.55,0,0,0,1.52,0.35
5dpf,5.36,0.52,1.34,2.96,1.81,0.52
10dpf,22.5,0,0.5,0,2.04,0.78
