stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.7,0.69,0,17.56,0,0.55,0,91.97
3dpf,3.35,1.24,0,4.75,2.51,0,0,85.79
5dpf,0.56,4.39,1.22,6.71,4.83,0,0.31,152.29
10dpf,2.38,13.41,0,11.41,0.75,0,0.46,121.57
