stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
12hpf,0,32.82,0,0,0,0,0,0
16hpf,0,3.58,0,0,0,0,0,0
24hpf,0,2.05,0,0,0,0,0,0
2dpf,34.48,0,0.9,9.76,1.27,2.33,0.71,16.56
3dpf,26.03,0.78,0,3.49,0,1.29,0,9.75
5dpf,50.88,4.23,0,9.78,0.74,3.09,0,15.63
10dpf,29.04,2.13,0,4.07,0,1.92,0.54,15.34
