stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.22,0,0,0.53,0,0
3dpf,4.78,0,0,0.7,0,0.62
5dpf,0.87,0.56,0.31,1.69,1.98,0.64
10dpf,3.76,0,0,2.82,1.32,0
