stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.86,0,0.95,0,0,1.15
3dpf,0,0.86,1.37,1.87,0,0
5dpf,0,0.52,0,2.27,0.43,0
10dpf,0,1.5,0,1.34,0,0
