stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0
12hpf,2.47,0,0,0,0,0,0
2dpf,2.73,0,0.51,0,0,0,2.16
3dpf,4.49,0,0.33,0,0,0,0
5dpf,26.59,1.03,2.84,7.16,1.46,1.16,3.42
10dpf,3.04,0,0,0,0,0,0.64
