stage,central_nervous_system,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,21.48,0
2dpf,0,0,0,0.5,0
3dpf,6.82,1.51,0,5.9,0
5dpf,1.02,2.25,0.4,125.09,0.66
10dpf,0,0.42,0,8.32,0
