stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.32,1.12,0,1.07,5.83,0,0,4.07,8.42
3dpf,2.54,0.73,0,1.27,6.91,0.3,0,0,1.25
5dpf,3.17,5.87,8.69,7.74,56.44,5.17,2.29,6.96,25.85
10dpf,4.18,1.57,6.26,2.89,11.72,3.58,0,6.57,1.34
