stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.7,0,0.77,1.5,2.64,2.07,3.37
3dpf,4.3,0,2.37,0.39,3.02,0.34,0.29
5dpf,1.48,0.94,1.39,0.63,3.7,0,4.68
10dpf,7.86,0,2.49,0,5.28,0,3.41
