stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,12.5,0,0,0,0,0,0,0,0,0
12hpf,19,0,5.13,0,2.01,2.29,0,0,9.89,3.93
14hpf,5.03,0,0,0,0,4.84,0,0,0,2.33
16hpf,16.46,1.84,0,0,5.74,4,1.66,0,3.47,7.71
19hpf,14.07,0,0,2.51,1.53,0,0,0,0,3.78
24hpf,18.61,0,0,0.94,4.89,2.8,0,0,4.17,0.92
2dpf,81.73,2.84,5.62,14.03,32.21,87.82,10.63,0.48,14.85,16.9
3dpf,220.04,2.15,1.79,4.26,6.56,70.97,5.31,0,5.52,3.02
5dpf,31.61,2,10.83,10.56,11.72,103.91,5.08,0.93,16.25,34.12
10dpf,113.23,2,12.88,7.06,1.21,70.92,1.52,0,3.81,7.8
