stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,368.73,0,46.25,0,69.77,0,0,8.96,197.84,36.37
12hpf,1211.4,32.1,92.79,18.48,200.9,49.18,0,48.05,622.68,226.99
14hpf,275,0,94.01,16.64,36.75,33.12,0,5.08,158.59,36.32
16hpf,514.63,24.79,40.17,9.76,162.28,63.1,20.86,15.06,305.29,133.3
19hpf,235.81,1.93,0,4.86,23.98,5.23,3.46,3.64,21.57,8.38
24hpf,281.58,8.03,15.76,15.28,68.44,32.2,12.67,3.06,46.73,17.62
2dpf,320.84,2.93,21.98,34.43,128.34,239.53,34.14,4.73,78.6,94.33
3dpf,504.46,8.82,10.93,11.19,22.94,242.26,7.54,0,15.77,31.83
5dpf,114.7,11.88,43.28,45.68,24.34,454.39,39.98,14.51,75.75,186.78
10dpf,265.26,12.98,27.11,17.19,7.6,196.81,4.88,0,20.76,23.34
