stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.61,0,0,2.67,0.68,0,0,0
3dpf,60.04,0,0.37,0.48,1.41,0,0.46,0.32
5dpf,3.83,0.35,1.07,0.47,1.15,0.71,0.65,0.4
10dpf,49.33,0,0.49,0,2.9,0,0,0.69
