stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,137.55,0,0,0,0,0
12hpf,0,20.29,0,0,0,0,0
14hpf,0,110.11,0,0,0,0,0
19hpf,1.54,0,0,0,0,0,0
2dpf,0,0,1.1,1.07,0.52,0,0.52
3dpf,1.1,0,0,0,0.36,0.43,0.32
5dpf,0,0,0,0,1.2,0,0
10dpf,1.45,0,1.39,0,1.09,0,0.59
