stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,17.08,0,0,0,0.53,0,0.5
3dpf,102.47,0.75,0.36,0,6.17,0,0
5dpf,1.83,0,0,0.77,6.94,0.93,0
10dpf,51.57,0,0.58,0,8.11,0,0.68
