stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.85
2dpf,4.86,0,0.57,0,1.73,0,0.6
3dpf,2.33,0,0,0.46,0,0,0.54
5dpf,1.86,0.91,0,0,0,1.39,1.87
