stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,0,0,0,0,0,8.82
14hpf,0,0,0,0,0,40.34
16hpf,0,0,0,0,0,2.2
19hpf,0,0,0,0,0,7.63
2dpf,0.49,0,0,0,0,101.16
3dpf,1.46,0.55,0,0.42,0,45.8
5dpf,0,3.43,0.8,0,3,122.76
10dpf,2.91,2.13,0,0,1,132.24
