stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.84,0,0,0.95,0,0,0.6
3dpf,9.19,0.47,0.49,4.79,0.33,0,0
5dpf,1.2,0,0,0,0,0.31,1.05
10dpf,3.69,0,0.44,5.51,0,0,1.56
