stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.75,0,0,0,0,35.2
5dpf,4.7,2.15,2.51,4.76,0,476.88
10dpf,15.49,0,0.47,2.02,1.22,225.63
