stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,50.35,0,0,0,0,0,0
2dpf,23.7,1.51,0,0.75,1.52,0,0
3dpf,183.82,0,0,0,0.34,0.38,0.63
5dpf,17.06,0,1.04,0.59,5.03,0,2.1
10dpf,96.95,0,4.11,0,10.96,6.22,0
