stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,2.47,0,0,0,0,0
14hpf,5.55,2.55,0,0,0,0
16hpf,6.01,0,0,0,0,0
19hpf,3.52,0,0,0,0,0
24hpf,2.78,0,0,0,0.87,0
2dpf,82.72,5.64,0.54,0,0,0
3dpf,18.37,0.62,1.59,0,0,0.29
5dpf,39.55,3.64,3.37,0.35,0.65,1.49
10dpf,16.42,0.56,1.54,0,0,0
